437	постоянно	постоянно	ADV	_	Degree=Pos	_	_	_	@isn1982m-words#@isn1982m#3028.61#3028.901
438	спрашивают	спрашивать	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@isn1982m-words#@isn1982m#3028.901#3029.192
439	/	/	PUNCT	_	_	_	_	_	@isn1982m-words#@isn1982m#3029.192#3029.483
440	значит	значить	ADV	_	Degree=Pos	_	_	_	@isn1982m-words#@isn1982m#3029.483#3029.774
441	когда	когда	SCONJ	_	_	_	_	_	@isn1982m-words#@isn1982m#3029.774#3030.065
442	вернётесь	вернёться	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=2|Tense=Pres|VerbForm=Fin|Voice=Mid	_	_	_	@isn1982m-words#@isn1982m#3030.065#3030.356
443	когда	когда	SCONJ	_	_	_	_	_	@isn1982m-words#@isn1982m#3030.356#3030.647
444	вернётесь	вернёться	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=2|Tense=Pres|VerbForm=Fin|Voice=Mid	_	_	_	@isn1982m-words#@isn1982m#3030.647#3030.938
445	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@isn1982m-words#@isn1982m#3030.938#3031.23
446	ээ	ээ	X	_	Foreign=Yes	_	_	_	@isn1982m-words#@isn1982m#3032.52#3032.851
447	устал	устать	VERB	_	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@isn1982m-words#@isn1982m#3032.851#3033.182
448	объяснять	объяснять	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Act	_	_	_	@isn1982m-words#@isn1982m#3033.182#3033.513
449	что	что	PRON	_	Case=Acc	_	_	_	@isn1982m-words#@isn1982m#3033.513#3033.844
450	для	для	ADP	_	_	_	_	_	@isn1982m-words#@isn1982m#3033.844#3034.175
451	этого	это	PRON	_	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing	_	_	_	@isn1982m-words#@isn1982m#3034.175#3034.506
452	нет	нет	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@isn1982m-words#@isn1982m#3034.506#3034.837
453	никаких	никакой	DET	_	Case=Gen|Number=Plur	_	_	_	@isn1982m-words#@isn1982m#3034.837#3035.168
454	предпосылок	предпосылка	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Plur	_	_	_	@isn1982m-words#@isn1982m#3035.168#3035.5
455	потому что	потому что	SCONJ	_	_	_	_	_	@isn1982m-words#@isn1982m#3036.18#3036.501
456	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@isn1982m-words#@isn1982m#3036.822#3037.143
457	ушёл	уйти	VERB	_	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@isn1982m-words#@isn1982m#3037.143#3037.464
458	в	в	ADP	_	_	_	_	_	@isn1982m-words#@isn1982m#3037.464#3037.785
459	шестнадцатом	шестнадцатый	ADJ	_	Case=Loc|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@isn1982m-words#@isn1982m#3037.785#3038.106
460	году	год	NOUN	_	Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing	_	_	_	@isn1982m-words#@isn1982m#3038.106#3038.43
461	аа	ао	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@isn1982m-words#@isn1982m#3040.26#3040.503
462	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@isn1982m-words#@isn1982m#3040.503#3040.746
463	ушёл	уйти	VERB	_	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@isn1982m-words#@isn1982m#3040.746#3040.989
464	на	на	ADP	_	_	_	_	_	@isn1982m-words#@isn1982m#3040.989#3041.232
465	фоне	фон	NOUN	_	Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing	_	_	_	@isn1982m-words#@isn1982m#3041.232#3041.475
466	/	/	PUNCT	_	_	_	_	_	@isn1982m-words#@isn1982m#3041.475#3041.718
467	того	то	PRON	_	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing	_	_	_	@isn1982m-words#@isn1982m#3041.718#3041.961
468	/	/	PUNCT	_	_	_	_	_	@isn1982m-words#@isn1982m#3041.961#3042.204
469	что	что	SCONJ	_	_	_	_	_	@isn1982m-words#@isn1982m#3042.204#3042.447
470	стало	стать	VERB	_	Aspect=Perf|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid	_	_	_	@isn1982m-words#@isn1982m#3042.447#3042.69
471	невозможно	невозможный	ADJ	_	Degree=Pos|Gender=Neut|Number=Sing|Variant=Short	_	_	_	@isn1982m-words#@isn1982m#3042.69#3042.933
472	делать	делать	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Act	_	_	_	@isn1982m-words#@isn1982m#3042.933#3043.176
473	вид	вид	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@isn1982m-words#@isn1982m#3043.176#3043.419
474	что	что	SCONJ	_	_	_	_	_	@isn1982m-words#@isn1982m#3043.419#3043.662
475	/	/	PUNCT	_	_	_	_	_	@isn1982m-words#@isn1982m#3043.662#3043.905
476	адвокат	адвокат	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@isn1982m-words#@isn1982m#3043.905#3044.148
477	Новиков	Новиков	PROPN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@isn1982m-words#@isn1982m#3044.148#3044.391
478	который	который	PRON	_	Case=Nom	_	_	_	@isn1982m-words#@isn1982m#3044.391#3044.634
479	защищает	защищать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@isn1982m-words#@isn1982m#3044.634#3044.877
480	врагов	враг	NOUN	_	Animacy=Anim|Case=Acc|Gender=Masc|Number=Plur	_	_	_	@isn1982m-words#@isn1982m#3044.877#3045.12
481	народа	народ	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@isn1982m-words#@isn1982m#3045.12#3045.363
482	/	/	PUNCT	_	_	_	_	_	@isn1982m-words#@isn1982m#3045.363#3045.606
483	и	и	CCONJ	_	_	_	_	_	@isn1982m-words#@isn1982m#3045.606#3045.849
484	тот	тот	DET	_	Case=Nom|Gender=Masc|Number=Sing	_	_	_	@isn1982m-words#@isn1982m#3045.849#3046.092
485	Новиков	Новиков	PROPN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@isn1982m-words#@isn1982m#3046.092#3046.335
486	/	/	PUNCT	_	_	_	_	_	@isn1982m-words#@isn1982m#3046.335#3046.578
487	который	который	PRON	_	Case=Nom	_	_	_	@isn1982m-words#@isn1982m#3046.578#3046.821
488	улыбается	улыбаться	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Mid	_	_	_	@isn1982m-words#@isn1982m#3046.821#3047.064
489	с	с	ADP	_	_	_	_	_	@isn1982m-words#@isn1982m#3047.064#3047.307
490	первого	первый	ADJ	_	Case=Gen|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@isn1982m-words#@isn1982m#3047.307#3047.55
491	канала	канал	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@isn1982m-words#@isn1982m#3047.55#3047.793
492	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@isn1982m-words#@isn1982m#3047.793#3048.036
493	два	два	NUM	_	Case=Nom|Gender=Masc	_	_	_	@isn1982m-words#@isn1982m#3048.036#3048.279
494	/	/	PUNCT	_	_	_	_	_	@isn1982m-words#@isn1982m#3048.279#3048.522
495	не	не	PART	_	_	_	_	_	@isn1982m-words#@isn1982m#3048.522#3048.765
496	два	два	NUM	_	Case=Nom|Gender=Masc	_	_	_	@isn1982m-words#@isn1982m#3048.765#3049.008
497	разных	разный	ADJ	_	Case=Gen|Degree=Pos|Number=Plur	_	_	_	@isn1982m-words#@isn1982m#3049.008#3049.251
498	человека	человек	NOUN	_	Animacy=Anim|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@isn1982m-words#@isn1982m#3049.251#3049.494
499	а	а	CCONJ	_	_	_	_	_	@isn1982m-words#@isn1982m#3049.494#3049.737
500	один	один	DET	_	Case=Nom|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@isn1982m-words#@isn1982m#3049.737#3049.98
501	и	и	CCONJ	_	_	_	_	_	@isn1982m-words#@isn1982m#3049.98#3050.223
502	тот	тот	DET	_	Case=Nom|Gender=Masc|Number=Sing	_	_	_	@isn1982m-words#@isn1982m#3050.223#3050.466
503	же	же	PART	_	_	_	_	_	@isn1982m-words#@isn1982m#3050.466#3050.73
504	и	и	PART	_	_	_	_	_	@isn1982m-words#@isn1982m#3052.11#3052.341
505	с	с	ADP	_	_	_	_	_	@isn1982m-words#@isn1982m#3052.341#3052.572
506	тех	тот	DET	_	Case=Gen|Number=Plur	_	_	_	@isn1982m-words#@isn1982m#3052.572#3052.803
507	пор	пора	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Plur	_	_	_	@isn1982m-words#@isn1982m#3052.803#3053.034
508	ничего	ничто	PRON	_	Case=Gen	_	_	_	@isn1982m-words#@isn1982m#3053.034#3053.265
509	не	не	PART	_	_	_	_	_	@isn1982m-words#@isn1982m#3053.265#3053.496
510	поменялось	меняться	VERB	_	Aspect=Imp|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid	_	_	_	@isn1982m-words#@isn1982m#3053.496#3053.727
511	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@isn1982m-words#@isn1982m#3053.727#3053.96
512	не	не	PART	_	_	_	_	_	@isn1982m-words#@isn1982m#3055.41#3055.783
513	могу	мочь	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@isn1982m-words#@isn1982m#3055.783#3056.156
514	например	например	ADV	_	Degree=Pos	_	_	_	@isn1982m-words#@isn1982m#3056.156#3056.53
515	там	там	ADV	_	Degree=Pos	_	_	_	@isn1982m-words#@isn1982m#3057.83#3058.039
516	пойти	пойти	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Act	_	_	_	@isn1982m-words#@isn1982m#3058.039#3058.248
517	на	на	ADP	_	_	_	_	_	@isn1982m-words#@isn1982m#3058.248#3058.457
518	какой-то	какой-то	DET	_	Case=Acc|Gender=Masc|Number=Sing	_	_	_	@isn1982m-words#@isn1982m#3058.457#3058.666
519	компромисс	компромисс	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@isn1982m-words#@isn1982m#3058.666#3058.875
520	и	и	CCONJ	_	_	_	_	_	@isn1982m-words#@isn1982m#3058.875#3059.084
521	сказать	сказать	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Act	_	_	_	@isn1982m-words#@isn1982m#3059.084#3059.293
522	что	что	PRON	_	Case=Acc	_	_	_	@isn1982m-words#@isn1982m#3059.293#3059.502
523	вот	вот	PART	_	_	_	_	_	@isn1982m-words#@isn1982m#3059.502#3059.711
524	знаете	знать	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=2|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@isn1982m-words#@isn1982m#3059.711#3059.92
525	теперь	теперь	ADV	_	Degree=Pos	_	_	_	@isn1982m-words#@isn1982m#3059.92#3060.129
526	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@isn1982m-words#@isn1982m#3060.129#3060.338
527	больше	больше	ADV	_	Degree=Cmp	_	_	_	@isn1982m-words#@isn1982m#3060.338#3060.547
528	не	не	PART	_	_	_	_	_	@isn1982m-words#@isn1982m#3060.547#3060.756
529	буду	быть	AUX	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@isn1982m-words#@isn1982m#3060.756#3060.965
530	ругать	ругать	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Act	_	_	_	@isn1982m-words#@isn1982m#3060.965#3061.174
531	начальство	начальство	NOUN	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@isn1982m-words#@isn1982m#3061.174#3061.39
532	или	или	CCONJ	_	_	_	_	_	@isn1982m-words#@isn1982m#3062.74#3062.97
533	теперь	теперь	ADV	_	Degree=Pos	_	_	_	@isn1982m-words#@isn1982m#3062.97#3063.2
534	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@isn1982m-words#@isn1982m#3063.2#3063.43
535	больше	больше	ADV	_	Degree=Cmp	_	_	_	@isn1982m-words#@isn1982m#3063.43#3063.66
536	не	не	PART	_	_	_	_	_	@isn1982m-words#@isn1982m#3063.66#3063.89
537	буду	быть	AUX	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@isn1982m-words#@isn1982m#3063.89#3064.12
538	говорить	говорить	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Act	_	_	_	@isn1982m-words#@isn1982m#3064.12#3064.35
539	ничего	ничто	PRON	_	Case=Gen	_	_	_	@isn1982m-words#@isn1982m#3064.35#3064.58
540	неприятного	неприятный	ADJ	_	Case=Gen|Degree=Pos|Gender=Neut|Number=Sing	_	_	_	@isn1982m-words#@isn1982m#3064.58#3064.81
541	или	или	CCONJ	_	_	_	_	_	@isn1982m-words#@isn1982m#3064.81#3065.04
542	там	там	ADV	_	Degree=Pos	_	_	_	@isn1982m-words#@isn1982m#3065.04#3065.27
543	/	/	PUNCT	_	_	_	_	_	@isn1982m-words#@isn1982m#3065.27#3065.5
544	вести	вести	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Act	_	_	_	@isn1982m-words#@isn1982m#3065.5#3065.73
545	себя	себя	PRON	_	Case=Acc	_	_	_	@isn1982m-words#@isn1982m#3065.73#3065.96
546	неприятно	неприятный	ADJ	_	Degree=Pos|Gender=Neut|Number=Sing|Variant=Short	_	_	_	@isn1982m-words#@isn1982m#3065.96#3066.19
547	/	/	PUNCT	_	_	_	_	_	@isn1982m-words#@isn1982m#3066.19#3066.42
548	или	или	CCONJ	_	_	_	_	_	@isn1982m-words#@isn1982m#3066.42#3066.65
549	не	не	PART	_	_	_	_	_	@isn1982m-words#@isn1982m#3066.65#3066.88
550	буду	быть	AUX	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@isn1982m-words#@isn1982m#3066.88#3067.11
551	там	там	ADV	_	Degree=Pos	_	_	_	@isn1982m-words#@isn1982m#3067.11#3067.34
552	ездить	ездить	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Act	_	_	_	@isn1982m-words#@isn1982m#3067.34#3067.57
553	в	в	ADP	_	_	_	_	_	@isn1982m-words#@isn1982m#3067.57#3067.8
554	Украину	Украина	PROPN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@isn1982m-words#@isn1982m#3067.8#3068.03
555	/	/	PUNCT	_	_	_	_	_	@isn1982m-words#@isn1982m#3068.03#3068.26
556	и	и	CCONJ	_	_	_	_	_	@isn1982m-words#@isn1982m#3068.26#3068.49
557	прочее	прочий	ADJ	_	Case=Nom|Degree=Pos|Gender=Neut|Number=Sing	_	_	_	@isn1982m-words#@isn1982m#3068.49#3068.72
558	прочее	прочий	ADJ	_	Case=Nom|Degree=Pos|Gender=Neut|Number=Sing	_	_	_	@isn1982m-words#@isn1982m#3068.72#3068.95
559	прочее	прочий	ADJ	_	Case=Nom|Degree=Pos|Gender=Neut|Number=Sing	_	_	_	@isn1982m-words#@isn1982m#3068.95#3069.18
560	да	д	CCONJ	_	_	_	_	_	@isn1982m-words#@isn1982m#3069.18#3069.41
561	/	/	PUNCT	_	_	_	_	_	@isn1982m-words#@isn1982m#3069.41#3069.64
562	буду	быть	AUX	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@isn1982m-words#@isn1982m#3069.64#3069.9
563	ну	ну	PART	_	_	_	_	_	@isn1982m-words#@isn1982m#3077.27#3077.484
564	вот	вот	PART	_	_	_	_	_	@isn1982m-words#@isn1982m#3077.484#3077.698
565	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@isn1982m-words#@isn1982m#3077.698#3077.912
566	выбираю	выбирать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@isn1982m-words#@isn1982m#3077.912#3078.126
567	между	между	ADP	_	_	_	_	_	@isn1982m-words#@isn1982m#3078.126#3078.34
568	вариантами	вариант	NOUN	_	Animacy=Inan|Case=Ins|Gender=Masc|Number=Plur	_	_	_	@isn1982m-words#@isn1982m#3078.34#3078.554
569	от	от	ADP	_	_	_	_	_	@isn1982m-words#@isn1982m#3078.554#3078.768
570	мужчины	мужчина	NOUN	_	Animacy=Anim|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@isn1982m-words#@isn1982m#3078.768#3078.982
571	от	от	ADP	_	_	_	_	_	@isn1982m-words#@isn1982m#3078.982#3079.196
572	природы	природа	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing	_	_	_	@isn1982m-words#@isn1982m#3079.196#3079.41
573	наверное	наверное	ADV	_	Degree=Pos	_	_	_	@isn1982m-words#@isn1982m#3080.96#3081.184
574	всё-таки	все-таки	PART	_	_	_	_	_	@isn1982m-words#@isn1982m#3081.184#3081.408
575	от	от	ADP	_	_	_	_	_	@isn1982m-words#@isn1982m#3081.408#3081.632
576	природы	природа	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing	_	_	_	@isn1982m-words#@isn1982m#3081.632#3081.856
577	/	/	PUNCT	_	_	_	_	_	@isn1982m-words#@isn1982m#3081.856#3082.08
578	потому что	потому что	SCONJ	_	_	_	_	_	@isn1982m-words#@isn1982m#3082.08#3082.304
579	женщина	женщина	NOUN	_	Animacy=Anim|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@isn1982m-words#@isn1982m#3082.528#3082.752
580	близка	близкий	ADJ	_	Degree=Pos|Gender=Fem|Number=Sing|Variant=Short	_	_	_	@isn1982m-words#@isn1982m#3082.752#3082.976
581	к	к	ADP	_	_	_	_	_	@isn1982m-words#@isn1982m#3082.976#3083.2
582	природе	природа	NOUN	_	Animacy=Inan|Case=Dat|Gender=Fem|Number=Sing	_	_	_	@isn1982m-words#@isn1982m#3083.2#3083.424
583	/	/	PUNCT	_	_	_	_	_	@isn1982m-words#@isn1982m#3083.424#3083.648
584	и	и	CCONJ	_	_	_	_	_	@isn1982m-words#@isn1982m#3083.648#3083.872
585	есть	быть	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@isn1982m-words#@isn1982m#3083.872#3084.096
586	такие	такой	DET	_	Case=Nom|Number=Plur	_	_	_	@isn1982m-words#@isn1982m#3084.096#3084.32
587	вещи	вещь	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Plur	_	_	_	@isn1982m-words#@isn1982m#3084.32#3084.544
588	которые	который	PRON	_	Case=Acc	_	_	_	@isn1982m-words#@isn1982m#3084.544#3084.768
589	/	/	PUNCT	_	_	_	_	_	@isn1982m-words#@isn1982m#3084.768#3084.992
590	женщина	женщина	NOUN	_	Animacy=Anim|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@isn1982m-words#@isn1982m#3084.992#3085.216
591	знает	знать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@isn1982m-words#@isn1982m#3085.216#3085.44
592	с	с	ADP	_	_	_	_	_	@isn1982m-words#@isn1982m#3085.44#3085.664
593	рождения	рождение	NOUN	_	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing	_	_	_	@isn1982m-words#@isn1982m#3085.664#3085.888
594	/	/	PUNCT	_	_	_	_	_	@isn1982m-words#@isn1982m#3085.888#3086.112
595	а	а	CCONJ	_	_	_	_	_	@isn1982m-words#@isn1982m#3086.112#3086.336
596	мужчина	мужчина	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@isn1982m-words#@isn1982m#3086.336#3086.56
597	не	не	PART	_	_	_	_	_	@isn1982m-words#@isn1982m#3086.56#3086.784
598	знает	знать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@isn1982m-words#@isn1982m#3086.784#3087.008
599	никогда	никогда	ADV	_	Degree=Pos	_	_	_	@isn1982m-words#@isn1982m#3087.008#3087.24
600	aa	aa	X	_	Foreign=Yes	_	_	_	@isn1982m-words#@isn1982m#3088.0#3088.268
601	/	/	PUNCT	_	_	_	_	_	@isn1982m-words#@isn1982m#3088.268#3088.536
602	мне	я	PRON	_	Case=Dat|Number=Sing|Person=1	_	_	_	@isn1982m-words#@isn1982m#3088.536#3088.804
603	кажется	казаться	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Mid	_	_	_	@isn1982m-words#@isn1982m#3088.804#3089.072
604	важным	важный	ADJ	_	Case=Ins|Degree=Pos|Gender=Neut|Number=Sing	_	_	_	@isn1982m-words#@isn1982m#3089.072#3089.34
605	чтобы	чтобы	SCONJ	_	Mood=Cnd	_	_	_	@isn1982m-words#@isn1982m#3089.34#3089.608
606	/	/	PUNCT	_	_	_	_	_	@isn1982m-words#@isn1982m#3089.608#3089.876
607	эта	этот	DET	_	Case=Nom|Gender=Fem|Number=Sing	_	_	_	@isn1982m-words#@isn1982m#3089.876#3090.144
608	передача	передача	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@isn1982m-words#@isn1982m#3090.144#3090.412
609	дожила…	дожила…	PUNCT	_	_	_	_	_	@isn1982m-words#@isn1982m#3090.412#3090.68
610	/	/	PUNCT	_	_	_	_	_	@isn1982m-words#@isn1982m#3090.68#3090.948
611	ну	ну	PART	_	_	_	_	_	@isn1982m-words#@isn1982m#3090.948#3091.216
612	/	/	PUNCT	_	_	_	_	_	@isn1982m-words#@isn1982m#3091.216#3091.484
613	в	в	ADP	_	_	_	_	_	@isn1982m-words#@isn1982m#3091.484#3091.752
614	общем	общий	ADJ	_	Case=Loc|Degree=Pos|Gender=Neut|Number=Sing	_	_	_	@isn1982m-words#@isn1982m#3091.752#3092.02
615	/	/	PUNCT	_	_	_	_	_	@isn1982m-words#@isn1982m#3092.02#3092.288
616	жила	жить	VERB	_	Aspect=Imp|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@isn1982m-words#@isn1982m#3092.288#3092.556
617	как	как	ADV	_	Degree=Pos	_	_	_	@isn1982m-words#@isn1982m#3092.556#3092.824
618	можно	можно	ADV	_	Degree=Pos	_	_	_	@isn1982m-words#@isn1982m#3092.824#3093.092
619	дольше	долго	ADV	_	Degree=Cmp	_	_	_	@isn1982m-words#@isn1982m#3093.092#3093.36
620	/	/	PUNCT	_	_	_	_	_	@isn1982m-words#@isn1982m#3093.36#3093.628
621	потому что	потому что	SCONJ	_	_	_	_	_	@isn1982m-words#@isn1982m#3093.628#3093.896
622	это	этот	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@isn1982m-words#@isn1982m#3094.164#3094.432
623	действительно...	действительно...	PROPN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@isn1982m-words#@isn1982m#3094.432#3094.7
624	многие	много	NUM	_	_	_	_	_	@isn1982m-words#@isn1982m#3094.7#3094.968
625	говорят	говорить	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@isn1982m-words#@isn1982m#3094.968#3095.236
626	что	что	SCONJ	_	_	_	_	_	@isn1982m-words#@isn1982m#3095.236#3095.504
627	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@isn1982m-words#@isn1982m#3095.504#3095.772
628	отдушина	отдушина	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@isn1982m-words#@isn1982m#3095.772#3096.04
629	/	/	PUNCT	_	_	_	_	_	@isn1982m-words#@isn1982m#3096.04#3096.308
630	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@isn1982m-words#@isn1982m#3096.308#3096.576
631	действительно	действительно	ADV	_	Degree=Pos	_	_	_	@isn1982m-words#@isn1982m#3096.576#3096.844
632	отдушина	отдушина	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@isn1982m-words#@isn1982m#3096.844#3097.12
633	ээ	ээ	INTJ	_	_	_	_	_	@isn1982m-words#@isn1982m#3098.6#3098.861
634	притом что	притом что2	NOUN	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@isn1982m-words#@isn1982m#3098.861#3099.122
635	/	/	PUNCT	_	_	_	_	_	@isn1982m-words#@isn1982m#3099.383#3099.644
636	понятно	понятный	ADV	_	Degree=Pos	_	_	_	@isn1982m-words#@isn1982m#3099.644#3099.905
637	что	что	SCONJ	_	_	_	_	_	@isn1982m-words#@isn1982m#3099.905#3100.166
638	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@isn1982m-words#@isn1982m#3100.166#3100.427
639	было	быть	AUX	_	Aspect=Imp|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@isn1982m-words#@isn1982m#3100.427#3100.688
640	/	/	PUNCT	_	_	_	_	_	@isn1982m-words#@isn1982m#3100.688#3100.949
641	э	эра	INTJ	_	_	_	_	_	@isn1982m-words#@isn1982m#3100.949#3101.21
642	что-то	что-то	PRON	_	Case=Nom	_	_	_	@isn1982m-words#@isn1982m#3101.21#3101.471
643	уникальное	уникальный	ADJ	_	Case=Nom|Degree=Pos|Gender=Neut|Number=Sing	_	_	_	@isn1982m-words#@isn1982m#3101.471#3101.732
644	/	/	PUNCT	_	_	_	_	_	@isn1982m-words#@isn1982m#3101.732#3101.993
645	в	в	ADP	_	_	_	_	_	@isn1982m-words#@isn1982m#3101.993#3102.254
646	тот	тот	DET	_	Case=Acc|Gender=Masc|Number=Sing	_	_	_	@isn1982m-words#@isn1982m#3102.254#3102.515
647	момент	момент	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@isn1982m-words#@isn1982m#3102.515#3102.776
648	когда	когда	ADV	_	Degree=Pos	_	_	_	@isn1982m-words#@isn1982m#3102.776#3103.037
649	не	не	PART	_	_	_	_	_	@isn1982m-words#@isn1982m#3103.037#3103.298
650	было	быть	VERB	_	Aspect=Imp|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@isn1982m-words#@isn1982m#3103.298#3103.559
